id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,genericcolumn1,genericcolumn2,storageLocation,observerUid,processingStatus,duplicateQuantity,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey-dbpk,recordId,references
108981,TEST,,,PreservedSpecimen,,RSB_FLMNH_036,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,,,,,,None,"J.R. Heitzman",,,,1984-08-06,1984,8,6,219,,6-Aug-1984,"McGuire Center",,,,,,,,,,,,Adult,,1,"Sugar bait",,Pin,"United States",Missouri,Atchison,,"Brickyard Hill Wildlife Area (Loess Bluff Prairie and Forest)",,0,,,,,,"?, ?",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_FLMNH_036,urn:uuid:84f764c4-674c-40f6-999d-232c8ebc0a0b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108981
108982,TEST,,,PreservedSpecimen,,RSB_FLMNH_037,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,,,,,,None,"Rae Letsinger",,,,1981-05-30,1981,5,30,150,,30-May-1981,"McGuire Center",,,,,,,,,,,,Adult,,1,"ozark Plateau Flora",,Pin,"United States",Missouri,Barry,,"Roaring River St. Park",,0,,36.586172,-93.819738,,,"36.586172, -93.819738",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_FLMNH_037,urn:uuid:fab933cc-93f9-40e0-be71-9e3e30a2747d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108982
108983,TEST,,,PreservedSpecimen,,RSB_FLMNH_038,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,,,,,,None,"J.R. Heitzman",,,,1984-08-06,1984,8,6,219,,6-Aug-1984,"McGuire Center",,,,,,,,,,,,Adult,,1,"Sugar bait",,Pin,"United States",Missouri,Atchison,,"Brickyard Hill Wildlife Area (Loess Bluff Prairie and Forest)",,0,,,,,,"?, ?",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_FLMNH_038,urn:uuid:dd10272b-32fd-4354-af52-6c0436acc62b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108983
108559,TEST,,,PreservedSpecimen,,RSB_KU_001,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,"Francis Snow",,,,,,,,,,000-00-0000,"Most likely collected late 1800s",,,,,,,,,,,,Adult,,1,,,Pin,"United States",Kansas,Douglas,,,,0,,37.51946,-97.01282,,,"37.51946, -97.01282",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_KU_001,urn:uuid:459b477a-7ba7-4b11-ac74-1d66d439a9a8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108559
108560,TEST,,,PreservedSpecimen,,RSB_KU_002,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,"Francis Snow",,,,,,,,,,000-00-0000,"Most likely collected late 1800s",,,,,,,,,,,,Adult,,1,,,Pin,"United States",Kansas,Douglas,,,,0,,37.51946,-97.01282,,,"37.51946, -97.01282",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_KU_002,urn:uuid:a8b78657-e387-43bd-b98b-1e0517489577,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108560
108984,TEST,,,PreservedSpecimen,,RSB_MEM_001,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,,,,,,None,,,,,,,,,,,00-000-0000,,,,,,,,,,,,,Adult,,1,,,Pin,"United States",Iowa,Howard,,,,0,,,,,,"?, ?",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MEM_001,urn:uuid:4dbaa0e9-3f42-42cb-bec9-614b95dc7497,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108984
108985,TEST,,,PreservedSpecimen,,RSB_MEM_002,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,,,,,,None,,,,,,,,,,,00-000-0000,,,,,,,,,,,,,Adult,,1,,,Pin,"United States",Kentucky,Bullit,,,,0,,,,,,"?, ?",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MEM_002,urn:uuid:1092d7df-4cd0-4d53-85c6-a2cd6c966df5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108985
108986,TEST,,,PreservedSpecimen,,RSB_MEM_003,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,,,,,,None,,,,,,,,,,,00-000-0000,,,,,,,,,,,,,Adult,,1,,,Pin,"United States",Massachusetts,,,"E. Wareham AGR. Exp. Sta.",,0,,,,,,"?, ?",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MEM_003,urn:uuid:60f2b2c8-c905-4980-a0c8-19fc3471c6b2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108986
108726,TEST,,,PreservedSpecimen,,RSB_MPG_001,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jun,"Type 2 (From MPG) All comments below are types",,,,,,,,,,,,Adult,,1,,,,Canada,ON,"Ailsa Craig",,,BugGuide,0,,43.375,-81.25,,,"43.375, -81.25",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_001,urn:uuid:58e5d98c-10f3-4f01-9b6b-93010985f2d7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108726
108727,TEST,,,PreservedSpecimen,,RSB_MPG_002,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jul,1,,,,,,,,,,,,Adult,,1,,,,,ON,Ariss,,,BOLD,0,,43.625,-80.75,,,"43.625, -80.75",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_002,urn:uuid:dddc0da3-da6d-4e34-9363-4e00373c93b8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108727
108728,TEST,,,PreservedSpecimen,,RSB_MPG_003,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jul,1,,,,,,,,,,,,Adult,,1,,,,,ON,Lennox,,,BOLD,0,,44.625,-76.75,,,"44.625, -76.75",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_003,urn:uuid:efbdf221-e53a-464d-b769-41e1a0db4ba1,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108728
108729,TEST,,,PreservedSpecimen,,RSB_MPG_004,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jul,1,,,,,,,,,,,,Adult,,1,,,,,ON,Wellington,,,BOLD,0,,43.625,-79.75,,,"43.625, -79.75",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_004,urn:uuid:f518c832-90e1-4c68-9a29-80dcd1e3e241,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108729
108730,TEST,,,PreservedSpecimen,,RSB_MPG_005,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jul,1,,,,,,,,,,,,Adult,,1,,,,,QB,Val-Limoge,,,BOLD,0,,46.875,-75.75,,,"46.875, -75.75",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_005,urn:uuid:a2c7dd1f-cfef-477e-9a1c-d55e153327e5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108730
108731,TEST,,,PreservedSpecimen,,RSB_MPG_006,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Aug,1,,,,,,,,,,,,Adult,,1,,,,"United States",Georgia,Bartow,,,LepSoc,0,,34.212295,-84.825869,,,"34.212295, -84.825869",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_006,urn:uuid:1dbcf95c-9e42-4cfc-b5ea-34d835a5fa10,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108731
108732,TEST,,,PreservedSpecimen,,RSB_MPG_007,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,May,1,,,,,,,,,,,,Adult,,1,,,,"United States",Georgia,Rabun,,,LepSoc,0,,34.877522,-83.437178,,,"34.877522, -83.437178",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_007,urn:uuid:b526392e-f9dd-43fa-a26c-ef4f6927eccb,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108732
108733,TEST,,,PreservedSpecimen,,RSB_MPG_008,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jul,1,,,,,,,,,,,,Adult,,1,,,,"United States",Iowa,"Black Hawk",,,JiDu,0,,42.487586,-92.344731,,,"42.487586, -92.344731",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_008,urn:uuid:e6cf9637-c445-4b15-ab41-7e1ce9bb5d60,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108733
108734,TEST,,,PreservedSpecimen,,RSB_MPG_009,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Aug,1,,,,,,,,,,,,Adult,,1,,,,"United States",Iowa,Howard,,,JiDu,0,,43.360011,-92.288378,,,"43.360011, -92.288378",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_009,urn:uuid:87f93cf8-a5af-43be-bb62-af6824b7a38a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108734
108735,TEST,,,PreservedSpecimen,,RSB_MPG_010,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Aug,2,,,,,,,,,,,,Adult,,1,,,,"United States",Iowa,Webster,,,BugGuide,0,,42.44678,-94.179073,,,"42.44678, -94.179073",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_010,urn:uuid:cb3e7037-0a6f-4460-9ce2-eeddc9e960f0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108735
108736,TEST,,,PreservedSpecimen,,RSB_MPG_011,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Sep,2,,,,,,,,,,,,Adult,,1,,,,"United States",Iowa,Webster,,,BugGuide,0,,42.44678,-94.179073,,,"42.44678, -94.179073",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_011,urn:uuid:1311ab80-1ed6-4bd0-88b3-a7aaaee6efb0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108736
108737,TEST,,,PreservedSpecimen,,RSB_MPG_012,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,,1,,,,,,,,,,,,Adult,,1,,,,"United States",Illinois,Adams,,,Illinois,0,,39.965452,-91.268051,,,"39.965452, -91.268051",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_012,urn:uuid:eccd81b6-5844-4382-87fb-a20adc8e1384,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108737
108738,TEST,,,PreservedSpecimen,,RSB_MPG_013,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jun,1,,,,,,,,,,,,Adult,,1,,,,"United States",Illinois,Marshall,,,LepSoc,0,,41.048508,-89.295467,,,"41.048508, -89.295467",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_013,urn:uuid:dbba93ea-3ca3-4b9f-8bc6-146a60543117,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108738
108739,TEST,,,PreservedSpecimen,,RSB_MPG_014,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jun,2,,,,,,,,,,,,Adult,,1,,,,"United States",Massachusetts,Middlesex,,,BugGuide,0,,42.459085,-71.275566,,,"42.459085, -71.275566",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_014,urn:uuid:f7198a77-ed38-4157-ac12-bd9c3ffdcd54,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108739
108740,TEST,,,PreservedSpecimen,,RSB_MPG_015,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,,1,,,,,,,,,,,,Adult,,1,,,,"United States",Maryland,Montgomery,,,Plummer,0,,39.072608,-77.124386,,,"39.072608, -77.124386",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_015,urn:uuid:106e1b93-3ca7-4e75-8b84-5bcf29c78ad5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108740
108741,TEST,,,PreservedSpecimen,,RSB_MPG_016,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,May,2,,,,,,,,,,,,Adult,,1,,,,"United States",Michigan,Wayne,,,BugGuide,0,,42.337237,-83.19795,,,"42.337237, -83.19795",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_016,urn:uuid:1f200874-ea5f-4565-9e69-6e9291b39426,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108741
108742,TEST,,,PreservedSpecimen,,RSB_MPG_017,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,May,2,,,,,,,,,,,,Adult,,1,,,,"United States",Minnesota,Stearns,,,BugGuide,0,,45.540863,-94.495886,,,"45.540863, -94.495886",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_017,urn:uuid:78430569-e308-42d9-af90-0a9bc3aeee24,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108742
108743,TEST,,,PreservedSpecimen,,RSB_MPG_018,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jun,1,,,,,,,,,,,,Adult,,1,,,,"United States",Missouri,Jefferson,,,BOLD,0,,38.285842,-90.499266,,,"38.285842, -90.499266",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_018,urn:uuid:4bc10bdc-1998-4f72-b24a-f401480a71de,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108743
108744,TEST,,,PreservedSpecimen,,RSB_MPG_019,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,May,2,,,,,,,,,,,,Adult,,1,,,,"United States","North Carolina",Buncombe,,,BugGuide,0,,35.59526,-82.531461,,,"35.59526, -82.531461",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_019,urn:uuid:ac23887c-2781-47c6-b8f6-9854beabb8a8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108744
108745,TEST,,,PreservedSpecimen,,RSB_MPG_020,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jun,2,,,,,,,,,,,,Adult,,1,,,,"United States","New Hampshire",Merrimack,,,BugGuide,0,,43.277704,-71.637253,,,"43.277704, -71.637253",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_020,urn:uuid:872f9e8d-4dd6-40b6-b2cd-fbbc6602b3c2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108745
108746,TEST,,,PreservedSpecimen,,RSB_MPG_021,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jul,2,,,,,,,,,,,,Adult,,1,,,,"United States",Pennsylvania,Armstrong,,,BugGuide,0,,40.788044,-79.503055,,,"40.788044, -79.503055",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_021,urn:uuid:72866e09-fdd6-49db-ae57-7363e5ad0696,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108746
108747,TEST,,,PreservedSpecimen,,RSB_MPG_022,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,May,2,,,,,,,,,,,,Adult,,1,,,,"United States",Pennsylvania,Beaver,,,BugGuide,0,,40.695415,-80.312675,,,"40.695415, -80.312675",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_022,urn:uuid:4958fb28-390e-4baa-b779-39c8a9bf1361,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108747
108748,TEST,,,PreservedSpecimen,,RSB_MPG_023,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Aug,1,,,,,,,,,,,,Adult,,1,,,,"United States",Kentucky,Menifee,,,Kentucky,0,,37.956583,-83.597479,,,"37.956583, -83.597479",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_023,urn:uuid:7fa04b4f-8fe3-4da1-a006-376ffab16e4d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108748
108749,TEST,,,PreservedSpecimen,,RSB_MPG_024,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jun,1,,,,,,,,,,,,Adult,,1,,,,"United States",Kentucky,Bullitt,,,Kentucky,0,,38.005184,-85.672052,,,"38.005184, -85.672052",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_024,urn:uuid:eb11fe33-979f-4d69-a765-79ad0a6e2c51,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108749
108750,TEST,,,PreservedSpecimen,,RSB_MPG_025,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jun,1,,,,,,,,,,,,Adult,,1,,,,"United States",Kentucky,Oldham,,,Kentucky,0,,38.381783,-85.447672,,,"38.381783, -85.447672",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_025,urn:uuid:126a787f-5028-4e0c-9c29-8018fc8b8ebb,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108750
108751,TEST,,,PreservedSpecimen,,RSB_MPG_026,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Oct,1,,,,,,,,,,,,Adult,,1,,,,"United States",Kentucky,Madison,,,Kentucky,0,,37.699681,-84.27224,,,"37.699681, -84.27224",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_026,urn:uuid:45f0b2a1-b7da-49b4-8fb1-d15efeb18076,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108751
108752,TEST,,,PreservedSpecimen,,RSB_MPG_027,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Sep,1,,,,,,,,,,,,Adult,,1,,,,"United States",Kentucky,Bullitt,,,Kentucky,0,,38.005184,-85.672052,,,"38.005184, -85.672052",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_027,urn:uuid:ffb3fd2f-d306-4c20-b100-ebf8aa5aca0a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108752
108753,TEST,,,PreservedSpecimen,,RSB_MPG_028,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Sep,1,,,,,,,,,,,,Adult,,1,,,,"United States",Kentucky,Menifee,,,Kentucky,0,,37.956583,-83.597479,,,"37.956583, -83.597479",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_028,urn:uuid:93d897dc-6b2d-47c1-98ad-80986eefc5e4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108753
108754,TEST,,,PreservedSpecimen,,RSB_MPG_029,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Jul,1,,,,,,,,,,,,Adult,,1,,,,"United States",Michigan,Marquette,,,KyJo,0,,46.464676,-87.606628,,,"46.464676, -87.606628",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_029,urn:uuid:72cb37a5-6d92-4be9-9eaa-076fc30d2413,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108754
108755,TEST,,,PreservedSpecimen,,RSB_MPG_030,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Aug,1,,,,,,,,,,,,Adult,,1,,,,"United States",Wisconsin,Dane,,,KyJo,0,,43.071496,-89.393668,,,"43.071496, -89.393668",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_030,urn:uuid:a3de4ab8-5458-48e1-8c3f-70d47b472987,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108755
108756,TEST,,,PreservedSpecimen,,RSB_MPG_031,,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,"Calyptra canadensis Bethune",,Bethune,,,,,,000-00-0000,,,,,None,,,,,,,,,,,Aug,1,,,,,,,,,,,,Adult,,1,,,,"United States","New Jersey",Sussex,,,JG,0,,41.099846,-74.665155,,,"41.099846, -74.665155",,,,,,,,,,,,,,,,,,,,"Robert Behring","2018-08-28 07:12:44","2018-08-28 07:12:44","2018-08-28 07:12:44",RSB_MPG_031,urn:uuid:b4b2b793-0b4e-4b34-9113-f86245371b8c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108756
